V01000 V04001 V04002 V04202 V56084 V56085 V56086 V56087 V56088 V56089 V56090 V56091 V56092 V56093 V56094 V56095 V56096 V56097 V56098 V56099 C56001 C56080 V56081 V56082 V56083
54080 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 214.0 0.0 -999 -999 33.8 650 春玉米 单作 -999 -999 -999 
54080 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 97 2.0 -999.0 7 7 24.0 617 一季稻 单作 -999 -999 -999 
54080 2006 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 6 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
54080 2006 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 5 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
54080 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 239.0 0.0 -999 -999 33.5 615 春玉米 单作 -999 -999 -999 
54080 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 97 1.9 -999.0 9 4 23.3 603 一季稻 单作 -999 -999 -999 
54080 2007 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 4 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
54080 2007 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 2 -999 -999.0 -999.0 -999 -999 -999.0 -999 春玉米 单作 -999 -999 -999 
54080 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 96 20.0 -999.0 8 8 25.4 627 一季稻 单作 -999 -999 -999 
54080 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 185.0 0.0 -999 -999 39.5 633 春玉米 单作 -999 -999 -999 
54080 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 94 2.2 -999.0 7 7 26.8 711 一季稻 单作 -999 -999 -999 
54080 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 -999 198.0 0.0 -999 -999 39.6 687 春玉米 单作 -999 -999 -999 
54093 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
54093 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
54093 2004 11 3 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 41 7.7 3.0 -999 -999 18.7 133 大豆 单作 -999 -999 -999 
54093 2004 11 3 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 56 1.5 -999.0 7 5 26.6 480 一季稻 单作 -999 -999 -999 
54093 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 48 40 1.6 3.0 -999 -999 18.2 187 大豆 单作 -999 -999 -999 
54093 2005 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 20 77 13.6 -999.0 3 2 27.9 547 一季稻 单作 -999 -999 -999 
54093 2006 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 11 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 -999 -999 -999 
54093 2006 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 16 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
54093 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 48 16.3 3.0 -999 -999 18.0 19 大豆 单作 -999 -999 -999 
54093 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 72 1.4 -999.0 2 3 27.8 54 一季稻 单作 -999 -999 -999 
54093 2007 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 5 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 42 -999 -999 
54093 2007 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 8 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 2 -999 -999 
54093 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 88 17.0 -999.0 2 2 30.0 527 一季稻 单作 -999 -999 -999 
54093 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 47 -999.0 4.0 -999 -999 17.6 181 大豆 单作 -999 -999 -999 
54093 2008 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 9 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 47 -999 -999 
54093 2008 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 12 -999 -999.0 -999.0 -999 -999 -999.0 -999 大豆 单作 2 -999 -999 
54093 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 82 1.5 -999.0 2 2 27.0 510 一季稻 单作 -999 -999 -999 
54093 2008 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 49 16.4 3.0 -999 -999 18.0 140 大豆 单作 -999 -999 -999 
54098 1999 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -6 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
54098 2002 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
54098 2003 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -45 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
54098 2003 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 82 1.6 -999.0 5 3 19.9 281 一季稻 单作 -999 -999 -999 
54098 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 -999 -999.0 -999.0 -999 -999 -999.0 -999 甜菜 -999 -999 -999 -999 
54098 2004 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -10 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
54098 2006 10 3 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 9 -999 -999.0 -999.0 -999 -999 -999.0 -999 甜菜 单作 -999 -999 -999 
54098 2006 10 3 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 2 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
54098 2006 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 1 83 0.2 -999.0 2 1 2.4 521 一季稻 单作 -999 -999 -999 
54098 2007 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 6 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
54098 2007 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 -999 -999.0 -999.0 -999 -999 -999.0 -999 甜菜 单作 -999 -999 -999 
54098 2007 11 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 -999 86 21.0 -999.0 2 1 24.3 562 一季稻 单作 -999 -999 -999 
54098 2008 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 9 -999 -999.0 -999.0 -999 -999 -999.0 -999 一季稻 单作 -999 -999 -999 
54098 2008 10 2 -999.0 -999.0 -999.0 -999 -999 -999 -999 -999 0 -999 -999.0 -999.0 -999 -999 -999.0 -999 甜菜 单作 -999 -999 -999 
